Date.Rptd,DATE.OCC,TIME.OCC,AREA,AREA.NAME,Part.1.2,Crm.Cd,Crm.Cd.Desc,Mocodes,Vict.Age,Vict.Sex,Vict.Descent,Premis.Cd,Premis.Desc,Weapon.Used.Cd,Weapon.Desc,Status,Status.Desc,Crm.Cd.1,LOCATION,LAT,LON,Year,Month,Date
09/21/2023 12:00:00 AM,05/04/2023 12:00:00 AM,800,21,Topanga,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,78,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,341,6800    MILWOOD                      AV,34.1938,-118.5943,05,2023,2023-05-04
03/22/2022 12:00:00 AM,08/11/2021 12:00:00 AM,1200,6,Hollywood,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1202 1822 0344,62,F,B,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,341,2300    HOLLYRIDGE                   DR,34.1107,-118.3192,08,2021,2021-08-11
09/18/2020 12:00:00 AM,09/18/2020 12:00:00 AM,1800,14,Pacific,1,330,BURGLARY FROM VEHICLE,0344 1300 1607,42,F,O,710,OTHER PREMISE,NA,,IC,Invest Cont,330,10300    REGENT                       ST,34.023,-118.4051,09,2020,2020-09-18
05/10/2022 12:00:00 AM,05/09/2022 12:00:00 AM,2300,9,Van Nuys,2,624,BATTERY - SIMPLE ASSAULT,0416 0446 0429 1810,22,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,14100    ARCHWOOD                     ST,34.1929,-118.44,05,2022,2022-05-09
09/14/2020 12:00:00 AM,09/14/2020 12:00:00 AM,1040,13,Newton,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0447 2004,50,X,X,101,STREET,212,BOTTLE,AA,Adult Arrest,230,WASHINGTON                   BL,34.035,-118.2734,09,2020,2020-09-14
12/09/2022 12:00:00 AM,12/09/2022 12:00:00 AM,545,14,Pacific,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1501,29,F,W,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,956,7900    KITTYHAWK                    AV,33.9673,-118.3822,12,2022,2022-12-09
02/23/2020 12:00:00 AM,02/23/2020 12:00:00 AM,1500,2,Rampart,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 1402 0421 2004 2051 2049 1822 2033 0907 0910,24,M,H,801,MTA BUS,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,600 S  ALVARADO                     ST,34.0596,-118.2749,02,2020,2020-02-23
12/30/2022 12:00:00 AM,12/29/2022 12:00:00 AM,920,11,Northeast,1,210,ROBBERY,0334 0358 1300 0344 1420 1822 0213,19,M,O,101,STREET,102,HAND GUN,IC,Invest Cont,210,3200    EAGLE ROCK                   BL,34.1097,-118.2375,12,2022,2022-12-29
06/24/2022 12:00:00 AM,06/24/2022 12:00:00 AM,1430,7,Wilshire,2,624,BATTERY - SIMPLE ASSAULT,0913 2000 1814 0416 1309,35,M,W,101,STREET,307,VEHICLE,AO,Adult Other,624,VENICE,34.046,-118.3454,06,2022,2022-06-24
06/15/2021 12:00:00 AM,06/15/2021 12:00:00 AM,1055,3,Southwest,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1100 1407 1309 1822,20,X,X,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,753,2000 W  MARTIN LUTHER KING JR        BL,34.0146,-118.313,06,2021,2021-06-15
02/12/2022 12:00:00 AM,02/12/2022 12:00:00 AM,205,13,Newton,2,624,BATTERY - SIMPLE ASSAULT,1822 1266 0416 0446,44,M,B,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,1000 S  SAN PEDRO                    ST,34.0359,-118.2517,02,2022,2022-02-12
02/26/2023 12:00:00 AM,02/26/2023 12:00:00 AM,515,12,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1240 0342 0431 0913,23,M,H,101,STREET,512,MACE/PEPPER SPRAY,IC,Invest Cont,230,70TH                         ST,33.9765,-118.2827,02,2023,2023-02-26
08/23/2020 12:00:00 AM,08/22/2020 12:00:00 AM,1430,7,Wilshire,1,310,BURGLARY,1822 0344,54,M,H,203,OTHER BUSINESS,NA,,IC,Invest Cont,310,5600 W  MELROSE                      AV,34.0835,-118.3231,08,2020,2020-08-22
08/10/2020 12:00:00 AM,08/10/2020 12:00:00 AM,1425,12,77th Street,2,624,BATTERY - SIMPLE ASSAULT,2055 1516 2036 1223 1822 0429 0319 0903 1309,30,M,H,103,ALLEY,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,AVALON                       BL,33.9656,-118.2651,08,2020,2020-08-10
12/02/2021 12:00:00 AM,11/20/2021 12:00:00 AM,2200,15,N Hollywood,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1814 2004,49,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,12500    OXNARD                       ST,34.1849,-118.4095,11,2021,2021-11-20
03/12/2023 12:00:00 AM,03/12/2023 12:00:00 AM,1445,2,Rampart,1,210,ROBBERY,1822 0344 1309 0400 0342 1402 1416,18,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,210,VENICE,34.0424,-118.281,03,2023,2023-03-12
12/01/2021 12:00:00 AM,12/01/2021 12:00:00 AM,1750,9,Van Nuys,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0444,50,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,7400    WOODMAN                      AV,34.2048,-118.4312,12,2021,2021-12-01
02/18/2023 12:00:00 AM,02/16/2023 12:00:00 AM,230,9,Van Nuys,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,53,F,W,218,BEAUTY/BARBER SHOP,NA,,IC,Invest Cont,331,5100    VISTA DEL MONTE              AV,34.1631,-118.4499,02,2023,2023-02-16
03/06/2022 12:00:00 AM,07/15/2021 12:00:00 AM,1500,17,Devonshire,1,121,"RAPE, FORCIBLE",0400 2000 1814 0913 1259 0500 1310 1309 0527 0516,17,F,H,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,121,9200    GERALD                       AV,34.2381,-118.4967,07,2021,2021-07-15
04/14/2022 12:00:00 AM,04/14/2022 12:00:00 AM,30,2,Rampart,1,330,BURGLARY FROM VEHICLE,1822 1307 0329 1302 0344,26,F,B,123,PARKING UNDERGROUND/BUILDING,NA,,IC,Invest Cont,330,300 S  WESTLAKE                     AV,34.0625,-118.2715,04,2022,2022-04-14
12/02/2020 12:00:00 AM,12/02/2020 12:00:00 AM,130,8,West LA,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,60,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,745,10600    HOLMAN                       AV,34.0548,-118.4316,12,2020,2020-12-02
11/07/2022 12:00:00 AM,10/02/2022 12:00:00 AM,1000,18,Southeast,1,761,BRANDISH WEAPON,1258 2024 0913 1251 0334 0421 0432,11,M,H,729,SPECIALTY SCHOOL/OTHER,200,KNIFE WITH BLADE 6INCHES OR LESS,JO,Juv Other,761,9700 S  MAIN                         ST,33.9483,-118.2739,10,2022,2022-10-02
02/22/2023 12:00:00 AM,02/22/2023 12:00:00 AM,2310,15,N Hollywood,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,40,F,H,101,STREET,NA,,IC,Invest Cont,331,4100    VANETTA                      PL,34.1395,-118.4051,02,2023,2023-02-22
11/10/2021 12:00:00 AM,11/06/2021 12:00:00 AM,1505,7,Wilshire,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,51,F,W,119,"PORCH, RESIDENTIAL",NA,,IC,Invest Cont,440,1800    12TH                         AV,34.0399,-118.3285,11,2021,2021-11-06
05/24/2023 12:00:00 AM,02/11/2023 12:00:00 AM,1305,19,Mission,2,354,THEFT OF IDENTITY,0922 1822,44,F,H,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,354,9800    WOODALE                      AV,34.2488,-118.4367,02,2023,2023-02-11
12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,1645,21,Topanga,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0400,31,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,9000    OWENSMOUTH                   AV,34.2337,-118.6017,12,2020,2020-12-21
10/02/2022 12:00:00 AM,10/02/2022 12:00:00 AM,1900,1,Central,1,210,ROBBERY,1822 0305 0355 0334 0416 1281 0429 0302 0344,34,M,H,108,PARKING LOT,106,UNKNOWN FIREARM,IC,Invest Cont,210,300 S  MAIN                         ST,34.0495,-118.2459,10,2022,2022-10-02
08/31/2023 12:00:00 AM,08/30/2023 12:00:00 AM,1300,18,Southeast,1,210,ROBBERY,0336 0346 1822 0302 0449 0334 0308 0355 0432,47,M,H,102,SIDEWALK,106,UNKNOWN FIREARM,IC,Invest Cont,210,700 W  COLDEN                       AV,33.9492,-118.287,08,2023,2023-08-30
08/26/2021 12:00:00 AM,08/26/2021 12:00:00 AM,1520,3,Southwest,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 1309,36,M,O,108,PARKING LOT,NA,,AO,Adult Other,440,1200    EXPOSITION                   BL,34.0184,-118.2952,08,2021,2021-08-26
07/02/2022 12:00:00 AM,07/02/2022 12:00:00 AM,1800,16,Foothill,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 2004,31,F,H,122,"VEHICLE, PASSENGER/TRUCK",310,CONCRETE BLOCK/BRICK,AA,Adult Arrest,740,VINELAND,34.2157,-118.3703,07,2022,2022-07-02
04/03/2023 12:00:00 AM,04/03/2023 12:00:00 AM,1800,6,Hollywood,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0533 1814 0913 1259 1276,17,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,810,5400    SIERRA VISTA                 AV,34.0895,-118.3092,04,2023,2023-04-03
01/28/2020 12:00:00 AM,01/28/2020 12:00:00 AM,100,10,West Valley,2,903,CONTEMPT OF COURT,0906 2038 1814,35,F,H,501,SINGLE FAMILY DWELLING,NA,,AO,Adult Other,903,6900    TOPEKA                       DR,34.1962,-118.546,01,2020,2020-01-28
09/23/2021 12:00:00 AM,09/22/2021 12:00:00 AM,2000,8,West LA,1,480,BIKE - STOLEN,0344 0397 1822,30,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,480,11900    KIOWA                        AV,34.0468,-118.4678,09,2021,2021-09-22
09/29/2021 12:00:00 AM,09/29/2021 12:00:00 AM,1400,16,Foothill,1,210,ROBBERY,0344 0416 1218,24,M,W,101,STREET,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,210,7700    LANKERSHIM                   BL,34.2103,-118.3878,09,2021,2021-09-29
02/03/2022 12:00:00 AM,02/03/2022 12:00:00 AM,245,1,Central,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1414 0329 1822 1307,38,M,H,122,"VEHICLE, PASSENGER/TRUCK",NA,,IC,Invest Cont,740,400 W  PICO                         BL,34.042,-118.2625,02,2022,2022-02-03
10/06/2022 12:00:00 AM,09/20/2022 12:00:00 AM,1208,13,Newton,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 1906 0319 0555 0913,32,F,H,501,SINGLE FAMILY DWELLING,511,VERBAL THREAT,IC,Invest Cont,930,500 E  25TH                         ST,34.024,-118.2638,09,2022,2022-09-20
11/02/2022 12:00:00 AM,11/01/2022 12:00:00 AM,1630,21,Topanga,1,330,BURGLARY FROM VEHICLE,0344,32,M,H,123,PARKING UNDERGROUND/BUILDING,NA,,IC,Invest Cont,330,6200    TOPANGA CANYON               BL,34.1829,-118.6059,11,2022,2022-11-01
01/11/2020 12:00:00 AM,01/11/2020 12:00:00 AM,1800,21,Topanga,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,35,M,X,404,DEPARTMENT STORE,NA,,IC,Invest Cont,442,21900    VANOWEN                      ST,34.1938,-118.6044,01,2020,2020-01-11
03/28/2022 12:00:00 AM,03/28/2022 12:00:00 AM,1230,8,West LA,2,624,BATTERY - SIMPLE ASSAULT,0400 2004,42,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,2000    CORINTH                      AV,34.0404,-118.4447,03,2022,2022-03-28
08/28/2023 12:00:00 AM,08/28/2023 12:00:00 AM,1100,18,Southeast,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0913 1300 0344,24,M,B,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,440,10800    JUNIPER                      ST,33.9365,-118.2333,08,2023,2023-08-28
07/18/2020 12:00:00 AM,07/18/2020 12:00:00 AM,1230,1,Central,2,624,BATTERY - SIMPLE ASSAULT,0416 0305,36,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,500 S  SAN PEDRO                    ST,34.0437,-118.2455,07,2020,2020-07-18
12/26/2020 12:00:00 AM,12/25/2020 12:00:00 AM,300,9,Van Nuys,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1420 1822,62,M,W,203,OTHER BUSINESS,NA,,AO,Adult Other,440,13600    VENTURA                      BL,34.1478,-118.4296,12,2020,2020-12-25
03/30/2021 12:00:00 AM,03/30/2021 12:00:00 AM,1215,7,Wilshire,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344 1606,49,M,B,416,THE BEVERLY CENTER,NA,,IC,Invest Cont,331,8500    BEVERLY                      BL,34.0761,-118.3772,03,2021,2021-03-30
07/11/2020 12:00:00 AM,07/10/2020 12:00:00 AM,2000,19,Mission,1,330,BURGLARY FROM VEHICLE,1605 0344,61,M,H,707,GARAGE/CARPORT,NA,,IC,Invest Cont,330,8500    CEDROS                       AV,34.2265,-118.4565,07,2020,2020-07-10
12/31/2021 12:00:00 AM,12/31/2021 12:00:00 AM,1200,9,Van Nuys,1,330,BURGLARY FROM VEHICLE,0344,61,F,H,108,PARKING LOT,NA,,IC,Invest Cont,330,14000    RIVERSIDE                    DR,34.1576,-118.4387,12,2021,2021-12-31
01/15/2021 12:00:00 AM,01/14/2021 12:00:00 AM,1900,6,Hollywood,1,330,BURGLARY FROM VEHICLE,1300 1822 1601 0344 0385,30,M,W,101,STREET,NA,,IC,Invest Cont,330,1300 N  POINSETTIA                   PL,34.0944,-118.3483,01,2021,2021-01-14
10/04/2022 12:00:00 AM,09/29/2022 12:00:00 AM,2330,20,Olympic,2,624,BATTERY - SIMPLE ASSAULT,0400 0416 1822 0555,33,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,800 S  CATALINA                     ST,34.0577,-118.2954,09,2022,2022-09-29
05/29/2020 12:00:00 AM,05/29/2020 12:00:00 AM,2000,12,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 1822 0216 0445 0387 1402,46,M,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,400 W  52ND                         PL,33.9951,-118.2807,05,2020,2020-05-29
03/22/2022 12:00:00 AM,03/21/2022 12:00:00 AM,640,16,Foothill,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 0421 0933 0554,50,M,H,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,AO,Adult Other,230,CORCORAN                     PL,34.2897,-118.4152,03,2022,2022-03-21
08/29/2022 12:00:00 AM,08/29/2022 12:00:00 AM,1900,12,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 0302 1309 1310 2004 1817,33,M,H,101,STREET,102,HAND GUN,AO,Adult Other,230,92ND                         ST,33.9527,-118.3003,08,2022,2022-08-29
08/24/2022 12:00:00 AM,08/23/2022 12:00:00 AM,915,9,Van Nuys,2,624,BATTERY - SIMPLE ASSAULT,0446 0417 1822,62,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,VESPER                       AV,34.1897,-118.4509,08,2022,2022-08-23
05/26/2023 12:00:00 AM,05/26/2023 12:00:00 AM,1215,2,Rampart,2,624,BATTERY - SIMPLE ASSAULT,0416 0603 1822 1236,20,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,100 S  ALVARADO                     ST,34.0667,-118.2703,05,2023,2023-05-26
10/15/2021 12:00:00 AM,10/14/2021 12:00:00 AM,2300,19,Mission,2,624,BATTERY - SIMPLE ASSAULT,0416 0417,51,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,9300 N  SEPULVEDA                    BL,34.2388,-118.4677,10,2021,2021-10-14
03/27/2020 12:00:00 AM,03/26/2020 12:00:00 AM,2015,6,Hollywood,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,62,F,H,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,440,5200    FOUNTAIN                     AV,34.0952,-118.3025,03,2020,2020-03-26
09/07/2023 12:00:00 AM,09/04/2023 12:00:00 AM,2100,11,Northeast,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1307,26,M,O,101,STREET,NA,,IC,Invest Cont,420,4600    KINGSWELL                    AV,34.1027,-118.2896,09,2023,2023-09-04
07/27/2023 12:00:00 AM,07/26/2023 12:00:00 AM,1700,1,Central,1,330,BURGLARY FROM VEHICLE,1609 0329 0344 1300 1307,30,M,B,101,STREET,NA,,IC,Invest Cont,330,4TH,34.0477,-118.2467,07,2023,2023-07-26
07/13/2022 12:00:00 AM,07/13/2022 12:00:00 AM,1600,1,Central,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0416 0356 0329 1414,31,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,1300 S  HOPE                         ST,34.0395,-118.2657,07,2022,2022-07-13
06/17/2022 12:00:00 AM,06/04/2022 12:00:00 AM,1200,3,Southwest,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",2041 2000 1814 0329 0913,65,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,740,4100    EXPOSITION                   BL,34.024,-118.3445,06,2022,2022-06-04
05/14/2022 12:00:00 AM,05/13/2022 12:00:00 AM,1440,12,77th Street,1,320,"BURGLARY, ATTEMPTED",1501,39,M,H,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,320,400 E  83RD                         ST,33.9637,-118.2657,05,2022,2022-05-13
06/23/2023 12:00:00 AM,06/15/2023 12:00:00 AM,30,6,Hollywood,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,47,F,W,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,341,1600    WINONA                       BL,34.1004,-118.3022,06,2023,2023-06-15
09/02/2022 12:00:00 AM,09/02/2022 12:00:00 AM,400,5,Harbor,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2002 2000 0444 1814 0913,42,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,1500 W  226TH                        ST,33.8214,-118.3037,09,2022,2022-09-02
04/12/2020 12:00:00 AM,04/12/2020 12:00:00 AM,40,10,West Valley,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0411 0913 0444 1420 0311 1817 1816,32,M,H,101,STREET,207,OTHER KNIFE,AA,Adult Arrest,230,18400    COLLINS                      ST,34.1749,-118.5344,04,2020,2020-04-12
01/30/2020 12:00:00 AM,01/30/2020 12:00:00 AM,1730,20,Olympic,1,310,BURGLARY,0344 1202 1822 2032,62,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,310,2200 W  15TH                         ST,34.0453,-118.2864,01,2020,2020-01-30
07/06/2021 12:00:00 AM,07/06/2021 12:00:00 AM,1510,1,Central,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 0417 1309,46,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,740,700 S  SAN PEDRO                    ST,34.0404,-118.2504,07,2021,2021-07-06
03/03/2022 12:00:00 AM,03/03/2022 12:00:00 AM,2020,19,Mission,2,624,BATTERY - SIMPLE ASSAULT,0416 2024 0913 0561,48,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",JO,Juv Other,624,9100    LANGDON                      AV,34.2356,-118.4698,03,2022,2022-03-03
04/09/2023 12:00:00 AM,03/26/2023 12:00:00 AM,300,9,Van Nuys,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 1606 0344,36,F,B,101,STREET,NA,,IC,Invest Cont,420,6800 N  SEPULVEDA                    BL,34.1939,-118.4662,03,2023,2023-03-26
02/24/2023 12:00:00 AM,02/23/2023 12:00:00 AM,1257,9,Van Nuys,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2000 0344 0446,24,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,440,14700    ERWIN                        ST,34.1836,-118.4531,02,2023,2023-02-23
11/28/2022 12:00:00 AM,11/27/2022 12:00:00 AM,945,8,West LA,1,330,BURGLARY FROM VEHICLE,0344,31,M,W,117,BEACH,NA,,IC,Invest Cont,330,15100    PACIFIC COAST                HY,34.0314,-118.5254,11,2022,2022-11-27
06/17/2020 12:00:00 AM,06/17/2020 12:00:00 AM,400,5,Harbor,1,330,BURGLARY FROM VEHICLE,1300 0344 0358 1609 1402,54,F,H,108,PARKING LOT,NA,,IC,Invest Cont,330,400    WESTMONT                     DR,33.7638,-118.2939,06,2020,2020-06-17
03/14/2020 12:00:00 AM,03/14/2020 12:00:00 AM,1710,13,Newton,2,664,"BUNCO, PETTY THEFT",0701 0344,58,F,H,501,SINGLE FAMILY DWELLING,NA,,IC,Invest Cont,664,4100    TRINITY                      ST,34.0097,-118.2704,03,2020,2020-03-14
03/14/2022 12:00:00 AM,03/12/2022 12:00:00 AM,2100,6,Hollywood,1,121,"RAPE, FORCIBLE",1402 0500 0527 0913 1501 1415 0940 1823 1206 0540,25,F,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,121,900    WILCOX                       AV,34.0871,-118.331,03,2022,2022-03-12
05/07/2023 12:00:00 AM,05/07/2023 12:00:00 AM,2100,9,Van Nuys,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 0319 1822,54,M,H,210,RESTAURANT/FAST FOOD,511,VERBAL THREAT,IC,Invest Cont,930,5500 N  SEPULVEDA                    BL,34.1703,-118.4662,05,2023,2023-05-07
06/30/2021 12:00:00 AM,06/30/2021 12:00:00 AM,1449,15,N Hollywood,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0903 1520 2055,72,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,AO,Adult Other,956,5400    HERMITAGE                    AV,34.1687,-118.4003,06,2021,2021-06-30
02/10/2021 12:00:00 AM,02/10/2021 12:00:00 AM,1420,21,Topanga,2,624,BATTERY - SIMPLE ASSAULT,0416 0447,63,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,JA,Juv Arrest,624,6800    REMMET                       AV,34.1938,-118.6003,02,2021,2021-02-10
07/29/2022 12:00:00 AM,07/14/2022 12:00:00 AM,830,21,Topanga,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,38,F,W,119,"PORCH, RESIDENTIAL",NA,,IC,Invest Cont,341,7900    FALLBROOK                    AV,34.214,-118.6234,07,2022,2022-07-14
02/08/2023 12:00:00 AM,02/07/2023 12:00:00 AM,2030,1,Central,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,31,M,H,122,"VEHICLE, PASSENGER/TRUCK",NA,,IC,Invest Cont,745,100 S  FIGUEROA                     ST,34.0569,-118.254,02,2023,2023-02-07
08/15/2021 12:00:00 AM,08/15/2021 12:00:00 AM,940,3,Southwest,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,20,X,X,210,RESTAURANT/FAST FOOD,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,740,3900 S  WESTERN                      AV,34.0146,-118.313,08,2021,2021-08-15
10/25/2022 12:00:00 AM,10/25/2022 12:00:00 AM,1510,19,Mission,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1402,44,M,O,122,"VEHICLE, PASSENGER/TRUCK",NA,,IC,Invest Cont,740,SEPULVEDA                    BL,34.2545,-118.4675,10,2022,2022-10-25
07/20/2023 12:00:00 AM,07/20/2023 12:00:00 AM,1400,12,77th Street,1,330,BURGLARY FROM VEHICLE,1607 0344 1822 1300,31,M,H,108,PARKING LOT,NA,,IC,Invest Cont,330,1800 W  SLAUSON                      AV,33.9892,-118.3089,07,2023,2023-07-20
10/05/2021 12:00:00 AM,10/02/2021 12:00:00 AM,1200,3,Southwest,1,310,BURGLARY,1822 0329 0344 1601,40,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",NA,,IC,Invest Cont,310,800 W  MARTIN LUTHER KING JR        BL,34.011,-118.288,10,2021,2021-10-02
08/04/2021 12:00:00 AM,08/03/2021 12:00:00 AM,2020,3,Southwest,1,330,BURGLARY FROM VEHICLE,1822 0344 1300 1601,44,F,B,101,STREET,NA,,IC,Invest Cont,330,3800 S  BRONSON                      AV,34.0163,-118.3339,08,2021,2021-08-03
